hash_name	transcription	age	gender	first_language	socioeconomic_bkgd	ethnicity
2314a575273c9479036403ba442415d0	can we go to the coffee store together tomorrow	31 - 45	male	English	Low	Black or African American
29ba1962cb4e5610d61ae0e7c01ac46f	hey facebook can you make me online available	31 - 45	female	English	Medium	Native American, American Indian, or Alaska Native
649631fdf255146488db2ef0529348fb	hey facebook add contact to call	18 - 22	female	Cantonese	Low	Asian, South Asian or Asian American
c58dcbb3deea6e150729e286976aca90	hey facebook call the second name from family	31 - 45	male	French	Low	Black or African American
86b7ffeb3b11380d67d563dfcc4182c8	hey facebook start taking a picture	31 - 45	male	English	Low	Black or African American
ae8df78361f4bd8f96fd335e38c9362c	i really miss you janet i can't just stop thinking about you i miss you and i miss everything about you	31 - 45	male	English	Medium	Black or African American
bb75fb8d1ebbffdf9e50119c4b854b43	add track to favorites	31 - 45	female	Tagalog	Affluent	Asian, South Asian or Asian American
f22c34f259e640e85eac5c2ea5017b7e	are you sure you made jeff and linda going out together	31 - 45	male	English	Medium	Black or African American
85611b71d895acfc0300dc137e6ea010	hey facebook take a picture from the front camera	23 - 30	female	Spanish	Low	Hispanic, Latino, or Spanish
739d2864dad9d0570c8f7329617e4d4d	hey facebook please raise volume by three points	23 - 30	female	English	Low	Hispanic, Latino, or Spanish
c19949f28c67459403d7be0510e8b567	hey facebook please what is my phone volume level now	31 - 45	male	English	Medium	Black or African American
de5428708a2c3b9e8cc78596622a6879	hey facebook can you please turn down the volume a little bit	31 - 45	female	English	Medium	Native American, American Indian, or Alaska Native
a40df4285b9cd03df765f8125b7e8f65	please send a message to george tell him something came up and i'm gonna be a little late	46 - 65	female	English	Low	White
dcd1555926395b83baeed421acf28159	hey facebook i'm online	23 - 30	male	English	Low	Asian, South Asian or Asian American
7220014936f694b786187dbec10edb28	send angela a text message and say i heard laura got a new boyfriend which is chinese	31 - 45	female	Cantonese	Medium	Asian, South Asian or Asian American
65185ad8fd53e0756f3193c88b218318	unlock phone and record message for mom hey mom i'm just leaving the office right now i will see you at home in fifteen bye stop recording message send	23 - 30	female	English	Low	Black or African American
154d496f6992466236a5a7788b9db2f8	i have other thing to do	31 - 45	male	English	Medium	Native Hawaiian or Other Pacific Islander
b997bfbba0ac41454e3d7da976c5224a	add this song to my playlist	23 - 30	male	English	Low	Black or African American
094f8b01abb1617a3abceaf8b324fa24	hey facebook i don't wanna participate in that group text right now please pass on it	46 - 65	female	English	Low	White
2f49fd98f7d35b3615a551333af15a11	what's the duration time of the song you're playing right now	31 - 45	male	English	Medium	Black or African American
65c7e8eefc375716e483ceabc0544245	hey facebook selfie please	31 - 45	male	English	Low	Native American, American Indian, or Alaska Native
9217567ee51219ae659b1c50aae1a79d	shall we go to the surprise party tomorrow	31 - 45	male	English	Low	Black or African American
810f225e00b2ce144a23c8bcadcd5dc0	hey facebook share photo to instagram story	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
ff40c930fd23e1d054677bf59ea69dad	hey facebook you have an incoming message from your group chat called high five friends and it says what are we doing this weekend	23 - 30	female	English	Low	Native American, American Indian, or Alaska Native
1510a9a269f1df55a1c3e0fc6c2eb2db	hey facebook put me on available	31 - 45	female	Korean	Affluent	Asian, South Asian or Asian American
95dd5f609580625aedd7e36fe646f4e4	hey facebook open my phone call	31 - 45	female	Hindi	Affluent	Asian, South Asian or Asian American
5593fb92c5219343118945f1973918da	hey facebook start a call right now	31 - 45	male	English	Low	Black or African American
10dbacb94b92f5546e78853bae8da7b5	send text message to carissa hi carissa how are you how are you feeling after your vaccine are you still wearing your mask do you have to stand six feet apart send message	31 - 45	female	English	Medium	Native American, American Indian, or Alaska Native
58fb29171942236d4482e7d6b4b5b61c	hi ex i hope you will enjoy your diwali today and with lots of lights and yummy foods with and with your family too	31 - 45	female	Urdu	Low	Asian, South Asian or Asian American
80c984f37d751d67402558011aa58a9b	hey facebook ignore that text from john	18 - 22	male	English	Medium	Asian, South Asian or Asian American
0115b0a66e121191583faf3ccc712b5e	hey facebook rewind forty-five seconds	46 - 65	female	English	Low	White
f2c84a785dada6b1b80bc70e6e0df106	send this tiktok video to levi anderson	18 - 22	female	English	Low	Black or African American
fccdccb02a63cb539e2a5efa0bc3ade1	hey facebook rewind the current song	31 - 45	male	English	Medium	Black or African American
15f5de3ea3d183cd39fc7c5c359267fc	search for pandora holiday station	46 - 65	female	English	Low	Black or African American
f7e19f8b621bc7031e91413206ec70b8	hey go to the music and charge wizkid bad to me	31 - 45	male	English	Low	Black or African American
81e3a13b6858f6cb478ee9605dbbd3e6	hey facebook put the last video on my instagram stories	23 - 30	female	French	Low	White
4824181e84c03699bac4c5588cbc384a	hey facebook online status should now be changed to available	18 - 22	female	English	Low	Middle Eastern or North African
648b2e05988ec2cba606beea6cd8fe30	i got your text yesterday and i really love the wishes thanks so much my dear friend i'm so excited and i can't wait to see you again when i'm back next year	31 - 45	male	English	Medium	Black or African American
090fb864fba66026fc90c0a6343517ce	search for me the personal playlist	31 - 45	male	English	Low	Black or African American
4badfe57abce0d96dea60eaa2b9ae6e2	send a message to kevin and tell him that i'm going fishing and i really miss my dad	31 - 45	male	Turkish	Low	White
1c9b4d3b09bf73825d1560641d325caf	send a text message to my girlfriend saying that i saw the bag she always wanted to buy at the shopping mall yesterday	23 - 30	female	English	Low	Asian, South Asian or Asian American
22edda389eb3329803ee41c7b9dbd219	i'm off work at four so maybe we could do four thirty so that gives me thirty minutes to change and be there by five	18 - 22	female	English	Low	White
61084d3c0c72905e6d882d50b6a7b629	hey facebook place a call to my travel buddy's group	31 - 45	female	Tagalog	Affluent	Asian, South Asian or Asian American
6d6e9e3e2020791642606451b6a4f9c8	hey victor what's up call me later let's chat send	23 - 30	female	Creole	Low	Black or African American
fc8d2582df746b48d9081776fb266da5	hey facebook what is my phone volume set at hey facebook what is my phone volume	46 - 65	male	English	Medium	Black or African American
0e69086ebb71c585030e183e59185bcc	hey facebook bring up the other call that i'm on	23 - 30	male	English	Medium	Native American, American Indian, or Alaska Native
b4af381fbfba8ca2a4dbe5e202831b54	hey facebook reject this call	18 - 22	male	English	Low	White
17b3323db1cf4d6a05bec2e36eeed8af	yeah maybe you guys can come with me to hawaii next time the water was beautiful and the food there was amazing	18 - 22	female	English	Low	Black or African American
66ff9e6629db559c6ba8cd9f3aef8d47	hey facebook delete all the photos that i took today	31 - 45	male	French	Low	Black or African American
c08419c83583e37d06639c1e5adae248	hey facebook please stop the current music playing	31 - 45	male	English	Low	Black or African American
16ebf0d5ae7fbe51b7b25950a32b9ae7	hi facebook start taking video recording	31 - 45	male	English	Medium	Black or African American
7e976486044615cf2a66a5ea0a162277	my new apartment doesn't show up on maps yet but it's behind the theater just go two streets back	46 - 65	female	English	Medium	White
e3f25f9b2313edd0a1a4501bcd91102b	hey facebook ignore any incoming text from group of my friend	31 - 45	male	English	Low	Black or African American
33be2256c1f23d7384dc4f24c4cbb698	search and tune to an iheartradio station closest to me	46 - 65	male	English	Affluent	White
2077735f1997bb64994cad9f6cb63a23	send message to cameron i am home	18 - 22	female	Spanish	Low	Hispanic, Latino, or Spanish
7743e311b6b143341ee984e1b1419578	hey facebook put my status to unavailable	31 - 45	male	English	Medium	Black or African American
33ba15b203711bfe0e8abcee318f870b	ignore michael's latest text	18 - 22	male	English	Low	Hispanic, Latino, or Spanish
5a428e23ffef2c0fa196797ea9c6aecd	unlock phone and send message to mom uh hey mom i want to quickly see a friend down the road uh i'll be back very soon okay send	18 - 22	female	English	Low	Black or African American
b32f578611bf7601c59ab28fb6b28e36	find my conversation with john in the messenger app and tell him that i'll be home soon and we can go out in a minute	23 - 30	male	English	Low	Asian, South Asian or Asian American
a5d13a4207e297e3b0602c0d9bf19460	hey facebook resume the current playing music	31 - 45	male	English	Medium	Black or African American
35dedb019b7d6798c82d4f7eb2401060	send a message to rebecca asking what time are we meeting again	23 - 30	female	English	Medium	Asian, South Asian or Asian American
13d5f4590b48eaadd078860e1e8061a8	did you enjoy going to the restaurant i've been wanting to go	18 - 22	female	English	Low	White
3a30a4dc79e84fd7253362de22177a36	i gotta go now it's almost time for my lunch break bye	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
9db3b003e1b835aa2dbc634a6d617d32	hey facebook tell kristen i'll pick up the milk she asked me to bring over	46 - 65	male	English	Low	White
ba6e77a5b7e0f141234160d1f4896cd9	mute announcements	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
f432e72edb6fff78838a81ec490e1bd2	hey jimmy hope you get well soon	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
414530068ca827ddb3e115cdf6c13e3f	how about thursday we go out for brunch	18 - 22	female	English	Low	White
a277b58c7f1892047833f1e68211381e	hey facebook check online availability for my therapist	18 - 22	female	Spanish	Low	Hispanic, Latino, or Spanish
9685996c840a9d07b2aeff7937df3551	hey facebook take me off of unavailable	23 - 30	male	English	Low	Black or African American
9c370fe03399bf1f59d22b9466e2c0bf	i will go to the app and then select the person and then in the settings i will unmute it	31 - 45	female	Urdu	Low	Asian, South Asian or Asian American
2535e3821614f9dc9c48cc72a95098ed	hey facebook replay me that song please	31 - 45	male	English	Medium	Black or African American
0184da1437c74dfd0efb8ede39045c6a	you are the epitome of beauty can you share your love with me	31 - 45	male	English	Medium	Black or African American
3168365f7ad8cd0809ec9f07b458f2cc	a text maria it's raining here today i think it's going to get cool tomorrow	46 - 65	female	Spanish	Medium	Hispanic, Latino, or Spanish
c69643346982038f7308e335086807ce	hey facebook set time delay to three seconds	23 - 30	female	English	Low	Black or African American
b4d4f91502128f32297d36a5946376b2	hey facebook snap a pic after ten seconds	23 - 30	female	Cantonese	Affluent	Asian, South Asian or Asian American
9d8d8650891f04fac4c50ef3086f4165	message joanne hey joanne how is your mom and them	46 - 65	female	English	Medium	Native American, American Indian, or Alaska Native
ecd042c96db769c10677c1d8648c884a	hey facebook open latest text from sam	31 - 45	male	Laotian	Low	Asian, South Asian or Asian American
8be474d8844725abae5c768dcc833543	play iheartradio station in the next five minutes	31 - 45	male	English	Medium	Black or African American
f05473556ef8623d6ddbd424e385ee8c	add song to playlist	31 - 45	female	English	Low	Native American, American Indian, or Alaska Native
824448b122e2c389532fbf8c4745c55a	hello i just wanted to touch base with you as i was at your restaurant the other day the service was actually very good but i was a little disappointed in some of the food items and i wanted to tell you about them the potato salad was really lumpy and i it's not like it normally is when i come and i think i thought you'd like to hear about your potato salad hello this is bob and i was writing to tell you about my experience that i had at your service center the other day i was there and i asked them to check the air in my tires and they said they did but as i left there i thought one was low and i checked it and it was actually low so please have your service advisers be aware that they need to check and recheck the tires before they send somebody on their way thank you	46 - 65	male	English	Medium	White
